California,2021-03-26,3656610,58605
California,2021-03-25,3653168,58375
California,2021-03-24,3650638,58067
California,2021-03-23,3647808,57843
California,2021-03-22,3645303,57662
California,2021-03-21,3641876,57404
California,2021-03-20,3640524,57343
California,2021-03-19,3638212,57313
California,2021-03-18,3635179,57133
California,2021-03-17,3631572,56882
California,2021-03-16,3628300,56644
California,2021-03-15,3626027,56521
California,2021-03-14,3623063,56421
California,2021-03-13,3620890,56281
California,2021-03-12,3618976,56122
California,2021-03-11,3614852,55776
California,2021-03-10,3611295,55515
California,2021-03-09,3607891,55259
California,2021-03-08,3602445,54950
California,2021-03-07,3599311,54858
California,2021-03-06,3596760,54771
California,2021-03-05,3592560,54495
California,2021-03-04,3587567,54108
California,2021-03-03,3582320,53728
California,2021-03-02,3577966,53449
California,2021-03-01,3573549,53146
California,2021-02-28,3567582,52835
California,2021-02-27,3564094,52599
California,2021-02-26,3559682,52435
California,2021-02-25,3554629,52082
California,2021-02-24,3549090,51582
California,2021-02-23,3543340,50496
California,2021-02-22,3536946,50151
California,2021-02-21,3531846,49936
California,2021-02-20,3527338,49680
California,2021-02-19,3521225,49380
California,2021-02-18,3512396,48824
California,2021-02-17,3506402,48457
California,2021-02-16,3499871,48037
California,2021-02-15,3491392,47630
California,2021-02-14,3485841,47564
California,2021-02-13,3480228,47349
California,2021-02-12,3471311,46932
California,2021-02-11,3461753,46475
California,2021-02-10,3451176,45925
California,2021-02-09,3442672,45454
California,2021-02-08,3432088,44940
California,2021-02-07,3417982,44594
California,2021-02-06,3408241,44361
California,2021-02-05,3399745,44019
California,2021-02-04,3382932,43387
California,2021-02-03,3368281,42762
California,2021-02-02,3355781,42157
California,2021-02-01,3342647,41702
California,2021-01-31,3324264,41211
California,2021-01-30,3310949,40976
California,2021-01-29,3293531,40497
California,2021-01-28,3273905,39817
California,2021-01-27,3251292,39050
California,2021-01-26,3235045,38496
California,2021-01-25,3213222,37800
California,2021-01-24,3187475,37376
California,2021-01-23,3168028,37101
California,2021-01-22,3147207,36615
California,2021-01-21,3122705,36036
California,2021-01-20,3097632,35277
California,2021-01-19,3078551,34656
California,2021-01-18,3043005,33961
California,2021-01-17,3014428,33810
California,2021-01-16,2983149,33574
California,2021-01-15,2948054,33192
California,2021-01-14,2910044,32517
California,2021-01-13,2870104,31871
California,2021-01-12,2832085,31345
California,2021-01-11,2784716,30670
California,2021-01-10,2744008,30187
California,2021-01-09,2704483,29890
California,2021-01-08,2653925,29306
California,2021-01-07,2609088,28746
California,2021-01-06,2567843,28240
California,2021-01-05,2529480,27684
California,2021-01-04,2490518,27160
California,2021-01-03,2452262,26788
California,2021-01-02,2415246,26696
California,2021-01-01,2365024,26504
California,2020-12-31,2325599,26132
California,2020-12-30,2291414,25532
California,2020-12-29,2258759,25102
California,2020-12-28,2222669,24660
California,2020-12-27,2178934,24403
California,2020-12-26,2144654,24342
California,2020-12-25,2085231,24104
California,2020-12-24,2068468,24044
California,2020-12-23,2035301,23744
California,2020-12-22,1990644,23395
California,2020-12-21,1954347,23012
California,2020-12-20,1909406,22783
California,2020-12-19,1869881,22702
California,2020-12-18,1833771,22544
California,2020-12-17,1784859,22257
California,2020-12-16,1738097,21936
California,2020-12-15,1675929,21602
California,2020-12-14,1632907,21236
California,2020-12-13,1607328,21144
California,2020-12-12,1575719,21075
California,2020-12-11,1546199,20956
California,2020-12-10,1509057,20737
California,2020-12-09,1473446,20562
California,2020-12-08,1440537,20363
California,2020-12-07,1412484,20153
California,2020-12-06,1383556,20047
California,2020-12-05,1356263,19998
California,2020-12-04,1330683,19906
California,2020-12-03,1305611,19680
California,2020-12-02,1282173,19530
California,2020-12-01,1262927,19422
California,2020-11-30,1244952,19308
California,2020-11-29,1226219,19247
California,2020-11-28,1212263,19227
California,2020-11-27,1198409,19184
California,2020-11-26,1181614,19122
California,2020-11-25,1173797,19081
California,2020-11-24,1159318,18978
California,2020-11-23,1141930,18878
California,2020-11-22,1123987,18820
California,2020-11-21,1115122,18803
California,2020-11-20,1101494,18741
California,2020-11-19,1088201,18644
California,2020-11-18,1074204,18540
California,2020-11-17,1062095,18450
California,2020-11-16,1050688,18393
California,2020-11-15,1038776,18352
California,2020-11-14,1030034,18342
California,2020-11-13,1021804,18304
California,2020-11-12,1011951,18227
California,2020-11-11,1001880,18197
California,2020-11-10,996453,18162
California,2020-11-09,987844,18122
California,2020-11-08,980738,18063
California,2020-11-07,974535,18047
California,2020-11-06,969497,18020
California,2020-11-05,963049,17947
California,2020-11-04,956520,17891
California,2020-11-03,950944,17830
California,2020-11-02,945821,17778
California,2020-11-01,940200,17751
California,2020-10-31,936325,17738
California,2020-10-30,932233,17695
California,2020-10-29,927754,17642
California,2020-10-28,923355,17610
California,2020-10-27,918894,17544
California,2020-10-26,914421,17467
California,2020-10-25,910475,17439
California,2020-10-24,907637,17421
California,2020-10-23,902941,17384
California,2020-10-22,897337,17328
California,2020-10-21,890889,17213
California,2020-10-20,887581,17130
California,2020-10-19,883478,17059
California,2020-10-18,879455,17055
California,2020-10-17,877459,17029
California,2020-10-16,875002,16990
California,2020-10-15,871801,16907
California,2020-10-14,868727,16813
California,2020-10-13,864779,16721
California,2020-10-12,861269,16661
California,2020-10-11,858460,16655
California,2020-10-10,855787,16640
California,2020-10-09,852535,16555
California,2020-10-08,848654,16487
California,2020-10-07,845181,16411
California,2020-10-06,841372,16310
California,2020-10-05,838511,16240
California,2020-10-04,835627,16216
California,2020-10-03,832666,16186
California,2020-10-02,829328,16123
California,2020-10-01,825397,16037
California,2020-09-30,822246,15943
California,2020-09-29,818727,15818
California,2020-09-28,815576,15696
California,2020-09-27,812649,15669
California,2020-09-26,810373,15647
California,2020-09-25,806606,15588
California,2020-09-24,802438,15449
California,2020-09-23,799100,15357
California,2020-09-22,795593,15254
California,2020-09-21,792524,15118
California,2020-09-20,788552,15079
California,2020-09-19,785766,15084
California,2020-09-18,782010,14949
California,2020-09-17,777545,14872
California,2020-09-16,773866,14764
California,2020-09-15,770342,14655
California,2020-09-14,767310,14502
California,2020-09-13,763711,14448
California,2020-09-12,760938,14388
California,2020-09-11,756997,14312
California,2020-09-10,752958,14157
California,2020-09-09,749453,14049
California,2020-09-08,746375,13879
California,2020-09-07,743002,13816
California,2020-09-06,740883,13791
California,2020-09-05,737632,13744
California,2020-09-04,733034,13694
California,2020-09-03,728355,13541
California,2020-09-02,723371,13360
California,2020-09-01,717815,13175
California,2020-08-31,714572,13061
California,2020-08-30,708033,12976
California,2020-08-29,704311,12945
California,2020-08-28,699912,12857
California,2020-08-27,694617,12710
California,2020-08-26,689783,12550
California,2020-08-25,684221,12418
California,2020-08-24,678638,12262
California,2020-08-23,672608,12181
California,2020-08-22,667844,12110
California,2020-08-21,662673,11991
California,2020-08-20,656039,11847
California,2020-08-19,651034,11717
California,2020-08-18,641991,11492
California,2020-08-17,633339,11331
California,2020-08-16,627796,11277
California,2020-08-15,622431,11244
California,2020-08-14,617459,11178
California,2020-08-13,602811,10904
California,2020-08-12,596862,10782
California,2020-08-11,585315,10556
California,2020-08-10,579653,10509
California,2020-08-09,566043,10362
California,2020-08-08,560936,10329
California,2020-08-07,553552,10152
California,2020-08-06,547639,10035
California,2020-08-05,537165,9816
California,2020-08-04,532850,9651
California,2020-08-03,522847,9466
California,2020-08-02,518282,9419
California,2020-08-01,513078,9362
California,2020-07-31,507206,9232
California,2020-07-30,499519,9024
California,2020-07-29,491537,8901
California,2020-07-28,477355,8685
California,2020-07-27,464577,8511
California,2020-07-26,458288,8459
California,2020-07-25,452831,8422
California,2020-07-24,446585,8334
California,2020-07-23,437338,8191
California,2020-07-22,428241,8053
California,2020-07-21,416450,7893
California,2020-07-20,405371,7778
California,2020-07-19,394389,7723
California,2020-07-18,388450,7696
California,2020-07-17,381075,7609
California,2020-07-16,372098,7496
California,2020-07-15,362293,7381
California,2020-07-14,353610,7254
California,2020-07-13,340931,7094
California,2020-07-12,331786,7055
California,2020-07-11,326299,7031
California,2020-07-10,319276,6958
California,2020-07-09,310753,6851
California,2020-07-08,301140,6702
California,2020-07-07,292859,6573
California,2020-07-06,279891,6442
California,2020-07-05,273416,6374
California,2020-07-04,261909,6334
California,2020-07-03,259664,6306
California,2020-07-02,255494,6253
California,2020-07-01,247317,6160
California,2020-06-30,239538,6074
California,2020-06-29,231578,5979
California,2020-06-28,222630,5926
California,2020-06-27,217612,5894
California,2020-06-26,213752,5862
California,2020-06-25,207480,5797
California,2020-06-24,201764,5709
California,2020-06-23,196541,5621
California,2020-06-22,188948,5561
California,2020-06-21,182026,5511
California,2020-06-20,178846,5487
California,2020-06-19,174428,5422
California,2020-06-18,170296,5350
California,2020-06-17,165425,5267
California,2020-06-16,161149,5196
California,2020-06-15,157620,5110
California,2020-06-14,154012,5094
California,2020-06-13,151885,5070
California,2020-06-12,148434,4970
California,2020-06-11,145024,4926
California,2020-06-10,141313,4846
California,2020-06-09,138148,4735
California,2020-06-08,135114,4647
California,2020-06-07,131769,4622
California,2020-06-06,129735,4595
California,2020-06-05,126989,4519
California,2020-06-04,123490,4438
California,2020-06-03,120557,4367
California,2020-06-02,118292,4299
California,2020-06-01,115688,4211
California,2020-05-31,112919,4166
California,2020-05-30,110937,4136
California,2020-05-29,107707,4069
California,2020-05-28,104893,3986
California,2020-05-27,102014,3894
California,2020-05-26,100207,3818
California,2020-05-25,97082,3768
California,2020-05-24,94769,3753
California,2020-05-23,93379,3735
California,2020-05-22,91210,3660
California,2020-05-21,88926,3580
California,2020-05-20,86818,3497
California,2020-05-19,84623,3402
California,2020-05-18,82259,3279
California,2020-05-17,80809,3240
California,2020-05-16,79471,3206
California,2020-05-15,77427,3135
California,2020-05-14,75580,3053
California,2020-05-13,73603,2950
California,2020-05-12,71768,2883
California,2020-05-11,70039,2785
California,2020-05-10,68231,2723
California,2020-05-09,67271,2692
California,2020-05-08,64543,2617
California,2020-05-07,62869,2537
California,2020-05-06,61245,2464
California,2020-05-05,59039,2379
California,2020-05-04,56419,2280
California,2020-05-03,55323,2218
California,2020-05-02,53833,2181
California,2020-05-01,52536,2128
California,2020-04-30,50712,2029
California,2020-04-29,49310,1946
California,2020-04-28,46714,1861
California,2020-04-27,45381,1779
California,2020-04-26,43887,1725
California,2020-04-25,42771,1689
California,2020-04-24,41803,1620
California,2020-04-23,39946,1530
California,2020-04-22,37731,1425
California,2020-04-21,35778,1278
California,2020-04-20,33946,1223
California,2020-04-19,31660,1178
California,2020-04-18,30785,1140
California,2020-04-17,29470,1044
California,2020-04-16,27687,962
California,2020-04-15,26719,866
California,2020-04-14,25427,766
California,2020-04-13,23956,713
California,2020-04-12,22805,643
California,2020-04-11,21709,606
California,2020-04-10,21120,586
California,2020-04-09,19745,547
California,2020-04-08,18934,497
California,2020-04-07,17369,429
California,2020-04-06,16036,380
California,2020-04-05,15035,348
California,2020-04-04,12839,287
California,2020-04-03,12032,265
California,2020-04-02,10792,237
California,2020-04-01,9420,198
California,2020-03-31,8210,173
California,2020-03-30,7138,146
California,2020-03-29,5852,124
California,2020-03-28,5095,110
California,2020-03-27,4657,94
California,2020-03-26,3899,81
California,2020-03-25,2998,65
California,2020-03-24,2538,50
California,2020-03-23,2108,39
California,2020-03-22,1646,30
California,2020-03-21,1364,24
California,2020-03-20,1177,23
California,2020-03-19,952,18
California,2020-03-18,751,13
California,2020-03-17,698,12
California,2020-03-16,557,7
California,2020-03-15,426,6
California,2020-03-14,340,5
California,2020-03-13,282,4
California,2020-03-12,221,4
California,2020-03-11,177,3
California,2020-03-10,144,2
California,2020-01-31,2,0
California,2020-01-30,2,0
California,2020-01-29,2,0
California,2020-01-28,2,0
California,2020-01-27,2,0
California,2020-01-26,2,0
Colorado,2021-05-02,513765,6304
Colorado,2021-05-01,512804,6302
Colorado,2021-04-30,510966,6295
Colorado,2021-04-29,509194,6284
Colorado,2021-04-28,506405,6272
Colorado,2021-04-27,505268,6264
Colorado,2021-04-26,503254,6255
Colorado,2021-04-25,502242,6251
Colorado,2021-04-24,500675,6249
Colorado,2021-04-23,498758,6231
Colorado,2021-04-22,496882,6225
Colorado,2021-04-21,494521,6215
Colorado,2021-04-20,493029,6211
Colorado,2021-04-19,491066,6201
Colorado,2021-04-18,490289,6199
Colorado,2021-04-17,489028,6188
Colorado,2021-04-16,487578,6186
Colorado,2021-04-15,485318,6177
Colorado,2021-04-14,483820,6173
Colorado,2021-04-13,481494,6168
Colorado,2021-04-12,479590,6157
Colorado,2021-04-11,478678,6157
Colorado,2021-04-10,477443,6155
Colorado,2021-04-09,475989,6151
Colorado,2021-04-08,474053,6143
Colorado,2021-04-07,472168,6140
Colorado,2021-04-06,470254,6132
Colorado,2021-04-05,468988,6126
Colorado,2021-04-04,468121,6126
Colorado,2021-04-03,466901,6124
Colorado,2021-04-02,465330,6118
Colorado,2021-04-01,463685,6117
Colorado,2021-03-31,462081,6107
Colorado,2021-03-30,460318,6099
Colorado,2021-03-29,459361,6092
Colorado,2021-03-28,458554,6092
Colorado,2021-03-27,457597,6089
Colorado,2021-03-26,456302,6086
Colorado,2021-03-25,454893,6082
Colorado,2021-03-24,453520,6077
Colorado,2021-03-23,452304,6074
Colorado,2021-03-22,450934,6070
Colorado,2021-03-21,450630,6073
Colorado,2021-03-20,449828,6068
Colorado,2021-03-19,448362,6065
Colorado,2021-03-18,446580,6060
Colorado,2021-03-17,445338,6049
Colorado,2021-03-16,444712,6048
Colorado,2021-03-15,444390,6040
Colorado,2021-03-14,443968,6038
Colorado,2021-03-13,442753,6036
Colorado,2021-03-12,441511,6024
Colorado,2021-03-11,440220,6021
Colorado,2021-03-10,439265,6003
Colorado,2021-03-09,438025,5997
Colorado,2021-03-08,437187,5990
Colorado,2021-03-07,436612,5990
Colorado,2021-03-06,435762,5986
Colorado,2021-03-05,434654,5986
Colorado,2021-03-04,433021,5974
Colorado,2021-03-03,431670,5970
Colorado,2021-03-02,430615,5959
Colorado,2021-03-01,429839,5952
Colorado,2021-02-28,428303,5951
Colorado,2021-02-27,427462,5945
Colorado,2021-02-26,426198,5940
Colorado,2021-02-25,424677,5925
Colorado,2021-02-24,423558,5917
Colorado,2021-02-23,422390,5907
Colorado,2021-02-22,421294,5893
Colorado,2021-02-21,420614,5892
Colorado,2021-02-20,419812,5887
Colorado,2021-02-19,418695,5878
Colorado,2021-02-18,417415,5864
Colorado,2021-02-17,416174,5838
Colorado,2021-02-16,415037,5828
Colorado,2021-02-15,414369,5826
Colorado,2021-02-14,413836,5824
Colorado,2021-02-13,412983,5814
Colorado,2021-02-12,411774,5790
Colorado,2021-02-11,409683,5781
Colorado,2021-02-10,407961,5770
Colorado,2021-02-09,407210,5746
Colorado,2021-02-08,406276,5733
Colorado,2021-02-07,405330,5731
Colorado,2021-02-06,404256,5722
Colorado,2021-02-05,402754,5705
Colorado,2021-02-04,400851,5682
Colorado,2021-02-03,399267,5664
Colorado,2021-02-02,398037,5650
Colorado,2021-02-01,397101,5641
Colorado,2021-01-31,396185,5640
Colorado,2021-01-30,395019,5620
Colorado,2021-01-29,393459,5594
Colorado,2021-01-28,391737,5569
Colorado,2021-01-27,390296,5552
Colorado,2021-01-26,388620,5517
Colorado,2021-01-25,387500,5512
Colorado,2021-01-24,386285,5505
Colorado,2021-01-23,384966,5482
Colorado,2021-01-22,383008,5462
Colorado,2021-01-21,381210,5440
Colorado,2021-01-20,379227,5422
Colorado,2021-01-19,377856,5388
Colorado,2021-01-18,376171,5386
Colorado,2021-01-17,374981,5379
Colorado,2021-01-16,373483,5363
Colorado,2021-01-15,371458,5343
Colorado,2021-01-14,369177,5316
Colorado,2021-01-13,366774,5285
Colorado,2021-01-12,364336,5242
Colorado,2021-01-11,362825,5213
Colorado,2021-01-10,361148,5208
Colorado,2021-01-09,358947,5190
Colorado,2021-01-08,356110,5138
Colorado,2021-01-07,352923,5102
Colorado,2021-01-06,349450,5050
Colorado,2021-01-05,346893,4991
Colorado,2021-01-04,343435,4944
Colorado,2021-01-03,341250,4934
Colorado,2021-01-02,339172,4912
Colorado,2021-01-01,337161,4873
Colorado,2020-12-31,334097,4814
Colorado,2020-12-30,330859,4750
Colorado,2020-12-29,328408,4687
Colorado,2020-12-28,326668,4631
Colorado,2020-12-27,325018,4610
Colorado,2020-12-26,323619,4592
Colorado,2020-12-25,322189,4586
Colorado,2020-12-24,319530,4550
Colorado,2020-12-23,316500,4462
Colorado,2020-12-22,313552,4369
Colorado,2020-12-21,311036,4378
Colorado,2020-12-20,308890,4368
Colorado,2020-12-19,306598,4339
Colorado,2020-12-18,304107,4259
Colorado,2020-12-17,300414,4226
Colorado,2020-12-16,296716,4156
Colorado,2020-12-15,293382,4085
Colorado,2020-12-14,291104,3969
Colorado,2020-12-13,288193,3958
Colorado,2020-12-12,285634,3871
Colorado,2020-12-11,281673,3846
Colorado,2020-12-10,276995,3759
Colorado,2020-12-09,272346,3639
Colorado,2020-12-08,268589,3372
Colorado,2020-12-07,264618,3358
Colorado,2020-12-06,260581,3356
Colorado,2020-12-05,257347,3357
Colorado,2020-12-04,252222,3338
Colorado,2020-12-03,247209,3320
Colorado,2020-12-02,241172,3193
Colorado,2020-12-01,237310,3109
Colorado,2020-11-30,232905,3037
Colorado,2020-11-29,228772,3003
Colorado,2020-11-28,225283,2983
Colorado,2020-11-27,220953,2977
Colorado,2020-11-26,216683,2957
Colorado,2020-11-25,210630,2906
Colorado,2020-11-24,206439,2860
Colorado,2020-11-23,202289,2810
Colorado,2020-11-22,198600,2806
Colorado,2020-11-21,194679,2787
Colorado,2020-11-20,188566,2745
Colorado,2020-11-19,182801,2730
Colorado,2020-11-18,176694,2651
Colorado,2020-11-17,172044,2608
Colorado,2020-11-16,167713,2578
Colorado,2020-11-15,163417,2546
Colorado,2020-11-14,159234,2525
Colorado,2020-11-13,154038,2504
Colorado,2020-11-12,147599,2468
Colorado,2020-11-11,142402,2443
Colorado,2020-11-10,138427,2427
Colorado,2020-11-09,134537,2408
Colorado,2020-11-08,130984,2394
Colorado,2020-11-07,127967,2389
Colorado,2020-11-06,124469,2376
Colorado,2020-11-05,121006,2353
Colorado,2020-11-04,117637,2333
Colorado,2020-11-03,114709,2311
Colorado,2020-11-02,112147,2292
Colorado,2020-11-01,109910,2288
Colorado,2020-10-31,107350,2285
Colorado,2020-10-30,104426,2278
Colorado,2020-10-29,102014,2268
Colorado,2020-10-28,100208,2249
Colorado,2020-10-27,98733,2236
Colorado,2020-10-26,97300,2226
Colorado,2020-10-25,95089,2223
Colorado,2020-10-24,93400,2218
Colorado,2020-10-23,91572,2211
Colorado,2020-10-22,90222,2198
Colorado,2020-10-21,88849,2194
Colorado,2020-10-20,87582,2182
Colorado,2020-10-19,86374,2180
Colorado,2020-10-18,85302,2176
Colorado,2020-10-17,84369,2176
Colorado,2020-10-16,83230,2172
Colorado,2020-10-15,81918,2162
Colorado,2020-10-14,80777,2160
Colorado,2020-10-13,80085,2153
Colorado,2020-10-12,79037,2116
Colorado,2020-10-11,78461,2113
Colorado,2020-10-10,77642,2112
Colorado,2020-10-09,76619,2103
Colorado,2020-10-08,75785,2095
Colorado,2020-10-07,74922,2085
Colorado,2020-10-06,74191,2081
Colorado,2020-10-05,73537,2069
Colorado,2020-10-04,73076,2068
Colorado,2020-10-03,72555,2060
Colorado,2020-10-02,71898,2057
Colorado,2020-10-01,71218,2054
Colorado,2020-09-30,70536,2051
Colorado,2020-09-29,70025,2046
Colorado,2020-09-28,69490,2044
Colorado,2020-09-27,69079,2041
Colorado,2020-09-26,68510,2040
Colorado,2020-09-25,67926,2034
Colorado,2020-09-24,67217,2033
Colorado,2020-09-23,66669,2030
Colorado,2020-09-22,66053,2025
Colorado,2020-09-21,65399,2018
Colorado,2020-09-20,64857,2014
Colorado,2020-09-19,64356,2013
Colorado,2020-09-18,63750,2009
Colorado,2020-09-17,63145,2006
Colorado,2020-09-16,62686,2002
Colorado,2020-09-15,62099,1996
Colorado,2020-09-14,61687,1990
Colorado,2020-09-13,61313,1988
Colorado,2020-09-12,60896,1988
Colorado,2020-09-11,60482,1985
Colorado,2020-09-10,60175,1979
Colorado,2020-09-09,59911,1977
Colorado,2020-09-08,59671,1973
Colorado,2020-09-07,59484,1973
Colorado,2020-09-06,59271,1972
Colorado,2020-09-05,58986,1971
Colorado,2020-09-04,58287,1955
Colorado,2020-09-03,58287,1955
Colorado,2020-09-02,58019,1952
Colorado,2020-09-01,57775,1946
Colorado,2020-08-31,57424,1945
Colorado,2020-08-30,57223,1942
Colorado,2020-08-29,57040,1942
Colorado,2020-08-28,56773,1937
Colorado,2020-08-27,56343,1931
Colorado,2020-08-26,55993,1927
Colorado,2020-08-25,55800,1926
Colorado,2020-08-24,55341,1919
Colorado,2020-08-23,55143,1918
Colorado,2020-08-22,54883,1918
Colorado,2020-08-21,54230,1910
Colorado,2020-08-20,54230,1903
Colorado,2020-08-19,53901,1900
Colorado,2020-08-18,53631,1899
Colorado,2020-08-17,53370,1896
Colorado,2020-08-16,53176,1896
Colorado,2020-08-15,52838,1896
Colorado,2020-08-14,52538,1888
Colorado,2020-08-13,52219,1882
Colorado,2020-08-12,51756,1875
Colorado,2020-08-11,51441,1874
Colorado,2020-08-10,51038,1862
Colorado,2020-08-09,50660,1858
Colorado,2020-08-08,50324,1857
Colorado,2020-08-07,49893,1857
Colorado,2020-08-06,49436,1852
Colorado,2020-08-05,48988,1851
Colorado,2020-08-04,48394,1849
Colorado,2020-08-03,47968,1844
Colorado,2020-08-02,47727,1844
Colorado,2020-08-01,47267,1844
Colorado,2020-07-31,46809,1838
Colorado,2020-07-30,46204,1822
Colorado,2020-07-29,45796,1822
Colorado,2020-07-28,45314,1807
Colorado,2020-07-27,44565,1799
Colorado,2020-07-26,44336,1794
Colorado,2020-07-25,43789,1794
Colorado,2020-07-24,42980,1790
Colorado,2020-07-23,42313,1786
Colorado,2020-07-22,41698,1771
Colorado,2020-07-21,41059,1763
Colorado,2020-07-20,40566,1758
Colorado,2020-07-19,40142,1752
Colorado,2020-07-18,39788,1752
Colorado,2020-07-17,39344,1751
Colorado,2020-07-16,38726,1745
Colorado,2020-07-15,38155,1744
Colorado,2020-07-14,37686,1738
Colorado,2020-07-13,37236,1727
Colorado,2020-07-12,36913,1725
Colorado,2020-07-11,36591,1725
Colorado,2020-07-10,36191,1724
Colorado,2020-07-09,35525,1706
Colorado,2020-07-08,35116,1704
Colorado,2020-07-07,34664,1696
Colorado,2020-07-06,34257,1691
Colorado,2020-07-05,34065,1701
Colorado,2020-07-04,33866,1701
Colorado,2020-07-03,33612,1701
Colorado,2020-07-02,33352,1701
Colorado,2020-07-01,33029,1697
Colorado,2020-06-30,32715,1690
Colorado,2020-06-29,32511,1681
Colorado,2020-06-28,32307,1676
Colorado,2020-06-27,32022,1674
Colorado,2020-06-26,31796,1673
Colorado,2020-06-25,31479,1669
Colorado,2020-06-24,31155,1667
Colorado,2020-06-23,30893,1665
Colorado,2020-06-22,30705,1651
Colorado,2020-06-21,30539,1647
Colorado,2020-06-20,30348,1647
Colorado,2020-06-19,30187,1643
Colorado,2020-06-18,29901,1638
Colorado,2020-06-17,29671,1631
Colorado,2020-06-16,29442,1617
Colorado,2020-06-15,29299,1605
Colorado,2020-06-14,29130,1598
Colorado,2020-06-13,29017,1597
Colorado,2020-06-12,28822,1582
Colorado,2020-06-11,28647,1582
Colorado,2020-06-10,28499,1572
Colorado,2020-06-09,28347,1553
Colorado,2020-06-08,28183,1543
Colorado,2020-06-07,28001,1527
Colorado,2020-06-06,27848,1527
Colorado,2020-06-05,27615,1524
Colorado,2020-06-04,27360,1512
Colorado,2020-06-03,27060,1494
Colorado,2020-06-02,26788,1474
Colorado,2020-06-01,26577,1458
Colorado,2020-05-31,26378,1445
Colorado,2020-05-30,26098,1443
Colorado,2020-05-29,25612,1436
Colorado,2020-05-28,25121,1421
Colorado,2020-05-27,24767,1392
Colorado,2020-05-26,24565,1352
Colorado,2020-05-25,24269,1333
Colorado,2020-05-24,24174,1332
Colorado,2020-05-23,23964,1327
Colorado,2020-05-22,23487,1324
Colorado,2020-05-21,23191,1310
Colorado,2020-05-20,22797,1299
Colorado,2020-05-19,22482,1257
Colorado,2020-05-18,22202,1224
Colorado,2020-05-17,21938,1215
Colorado,2020-05-16,21633,1192
Colorado,2020-05-15,21232,1150
Colorado,2020-05-14,20838,1086
Colorado,2020-05-13,20475,1062
Colorado,2020-05-12,20157,1010
Colorado,2020-05-11,19879,987
Colorado,2020-05-10,19703,971
Colorado,2020-05-09,19375,967
Colorado,2020-05-08,18827,960
Colorado,2020-05-07,18370,944
Colorado,2020-05-06,17832,919
Colorado,2020-05-05,17367,903
Colorado,2020-05-04,16918,851
Colorado,2020-05-03,16635,842
Colorado,2020-05-02,16225,832
Colorado,2020-05-01,15793,821
Colorado,2020-04-30,15284,777
Colorado,2020-04-29,14758,766
Colorado,2020-04-28,14316,736
Colorado,2020-04-27,13879,706
Colorado,2020-04-26,13441,688
Colorado,2020-04-25,12968,684
Colorado,2020-04-24,12256,674
Colorado,2020-04-23,11278,552
Colorado,2020-04-22,10891,506
Colorado,2020-04-21,10473,483
Colorado,2020-04-20,9730,420
Colorado,2020-04-19,9730,420
Colorado,2020-04-18,9047,389
Colorado,2020-04-17,8691,372
Colorado,2020-04-16,8286,355
Colorado,2020-04-15,7956,328
Colorado,2020-04-14,7950,327
Colorado,2020-04-13,7691,306
Colorado,2020-04-12,7307,289
Colorado,2020-04-11,6513,250
Colorado,2020-04-10,6202,226
Colorado,2020-04-09,5655,193
Colorado,2020-04-08,5655,193
Colorado,2020-04-07,5429,179
Colorado,2020-04-06,5183,150
Colorado,2020-04-05,4950,140
Colorado,2020-04-04,4188,111
Colorado,2020-04-03,3742,97
Colorado,2020-04-02,3342,80
Colorado,2020-04-01,2982,69
Colorado,2020-03-31,2966,69
Colorado,2020-03-30,2311,47
Colorado,2020-03-29,2307,47
Colorado,2020-03-28,1740,31
Colorado,2020-03-27,1433,27
Colorado,2020-03-26,1430,19
Colorado,2020-03-25,1021,16
Colorado,2020-03-24,723,8
Colorado,2020-03-23,704,7
Colorado,2020-03-22,591,6
Colorado,2020-03-21,390,4
Colorado,2020-03-20,363,4
Colorado,2020-03-19,277,4
Colorado,2020-03-18,184,2
Colorado,2020-03-17,160,2
Colorado,2020-03-16,160,1
Colorado,2020-03-15,131,1
Colorado,2020-03-14,101,1
Colorado,2020-03-13,49,0
Colorado,2020-03-12,45,0
Colorado,2020-03-11,34,0
Colorado,2020-03-10,15,0
Connecticut,2021-05-02,339233,8097
Connecticut,2021-05-01,339233,8097
Connecticut,2021-04-30,339233,8097
Connecticut,2021-04-29,338447,8084
Connecticut,2021-04-28,337961,8080
Connecticut,2021-04-27,337340,8067
Connecticut,2021-04-26,336933,8066
Connecticut,2021-04-25,334766,8047
Connecticut,2021-04-24,334766,8047
Connecticut,2021-04-23,334766,8047
Connecticut,2021-04-22,333732,8039
Connecticut,2021-04-21,332995,8027
Connecticut,2021-04-20,332139,8020
Connecticut,2021-04-19,331401,8014
Connecticut,2021-04-18,329062,7995
Connecticut,2021-04-17,329062,7995
Connecticut,2021-04-16,329062,7995
Connecticut,2021-04-15,328000,7990
Connecticut,2021-04-14,327298,7984
Connecticut,2021-04-13,325689,7974
Connecticut,2021-04-12,324571,7957
Connecticut,2021-04-11,321586,7944
Connecticut,2021-04-10,321586,7944
Connecticut,2021-04-09,321586,7944
Connecticut,2021-04-08,319779,7940
Connecticut,2021-04-07,318767,7935
Connecticut,2021-04-06,317729,7930
Connecticut,2021-04-05,316655,7923
Connecticut,2021-04-04,313956,7904
Connecticut,2021-04-03,313956,7904
Connecticut,2021-04-02,313956,7904
Connecticut,2021-04-01,312468,7900
Connecticut,2021-03-31,310624,7889
